identity_id,display_name,email,username,platform,account_type,department,job_title,manager_id,created_date,last_login,is_active,is_privileged,mfa_enabled,geo_location,canonical_id
df41e335-b9ae-d8e4-e615-99c8cbf81f86,John Walsh,john.walsh@corp.nexusai.com,john.walsh@corp.nexusai.com,Okta,human,IT-Operations,Cloud Engineer,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,2022-09-09,2026-06-19 00:00:00,True,False,True,EU-Central,1c0f0bdc-ac7e-937c-54cc-1e2a5e4cb287
98cf1188-06d2-5913-a117-3719b023a0ea,Katie Boyd,katie.boyd@corp.nexusai.com,katie.boyd@corp.nexusai.com,AzureAD,human,Marketing,Demand Generation Manager,6fb78271-504d-281f-c953-5b63ba81edd9,2021-08-28,2026-06-10 00:00:00,True,False,True,APAC,98cf1188-06d2-5913-a117-3719b023a0ea
a7d4cf50-f791-f1e5-43f9-cd6b797ebe87,Katie Boyd,katie.boyd@corp.nexusai.com,katie.boyd@corp.nexusai.com,Okta,human,Marketing,Demand Generation Manager,6fb78271-504d-281f-c953-5b63ba81edd9,2021-08-28,2026-06-16 00:00:00,True,False,False,APAC,98cf1188-06d2-5913-a117-3719b023a0ea
9416e4dc-c6b2-8def-f8d8-b7f1c86c6544,Katie Boyd,katie.boyd@corp.nexusai.com,katie.boyd@nexusai.salesforce.com,Salesforce,human,Marketing,Demand Generation Manager,6fb78271-504d-281f-c953-5b63ba81edd9,2021-08-28,2026-06-08 00:00:00,True,False,True,APAC,98cf1188-06d2-5913-a117-3719b023a0ea
0d259caa-b8ad-ad87-3a40-45dd93dfd907,Courtney Hill,courtney.hill@corp.nexusai.com,courtney.hill@corp.nexusai.com,Okta,human,Engineering,Data Engineer,39118497-3a43-b2ba-df0f-06cbcb9bc326,2021-10-02,2026-06-20 00:00:00,True,False,True,EU-West,0d259caa-b8ad-ad87-3a40-45dd93dfd907
86341718-2ba6-adb3-7afe-b1149561c813,Courtney Hill,courtney.hill@corp.nexusai.com,courtney.hill@nexusai.salesforce.com,Salesforce,human,Engineering,Data Engineer,39118497-3a43-b2ba-df0f-06cbcb9bc326,2021-10-02,2026-06-19 00:00:00,True,False,True,EU-West,0d259caa-b8ad-ad87-3a40-45dd93dfd907
c64c9647-9ea7-017c-b89f-7039a107cc46,Chris Mitchell,chris.mitchell@corp.nexusai.com,cmitchell,AD,human,IT-Operations,Network Engineer,35ebd32d-9ad6-20ab-4821-2ddb45b89cd9,2021-04-01,2026-06-14 00:00:00,True,False,True,LATAM,c64c9647-9ea7-017c-b89f-7039a107cc46
d25864f2-25d4-a0fc-6154-2765d756ba9c,Chris Mitchell,chris.mitchell@corp.nexusai.com,chris.mitchell@nexusai.onmicrosoft.com,AzureAD,human,IT-Operations,Network Engineer,35ebd32d-9ad6-20ab-4821-2ddb45b89cd9,2021-04-01,2026-06-20 00:00:00,True,False,True,LATAM,c64c9647-9ea7-017c-b89f-7039a107cc46
9293f705-0815-0147-3e00-980eae441e21,Chris Mitchell,chris.mitchell@corp.nexusai.com,chris.mitchell@corp.nexusai.com,Okta,human,IT-Operations,Network Engineer,35ebd32d-9ad6-20ab-4821-2ddb45b89cd9,2021-04-01,2026-06-18 00:00:00,True,False,False,LATAM,c64c9647-9ea7-017c-b89f-7039a107cc46
30d73df7-1c22-1cea-b355-56a5f2bd92f2,Joseph Flores,joseph.flores@corp.nexusai.com,jflores,AD,human,Marketing,Marketing Manager,8f15ba58-fce6-8504-87f8-424daae65fc1,2022-01-10,2026-06-07 00:00:00,True,False,True,APAC,30d73df7-1c22-1cea-b355-56a5f2bd92f2
6b352f85-504e-2687-70e7-e75604d9145e,Joseph Flores,joseph.flores@corp.nexusai.com,joseph.flores@corp.nexusai.com,AzureAD,human,Marketing,Marketing Manager,8f15ba58-fce6-8504-87f8-424daae65fc1,2022-01-10,2026-06-13 00:00:00,True,False,True,APAC,30d73df7-1c22-1cea-b355-56a5f2bd92f2
34323ec6-b0c4-a01c-69b7-c0fa26c432f6,Joseph Flores,joseph.flores@corp.nexusai.com,joseph.flores@corp.nexusai.com,Okta,human,Marketing,Marketing Manager,8f15ba58-fce6-8504-87f8-424daae65fc1,2022-01-10,2026-06-09 00:00:00,True,False,True,APAC,30d73df7-1c22-1cea-b355-56a5f2bd92f2
9c89d374-c664-95a7-8077-3e33690e7e62,Amber Taylor,amber.taylor@corp.nexusai.com,ataylor,AD,human,Legal,Paralegal,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,2020-12-04,2026-06-15 00:00:00,True,False,True,EU-West,9c89d374-c664-95a7-8077-3e33690e7e62
d92f3c1e-df70-fb2a-78bb-22a5eba742d2,Amber Taylor,amber.taylor@corp.nexusai.com,amber.taylor@corp.nexusai.com,AzureAD,human,Legal,Paralegal,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,2020-12-04,2026-06-18 00:00:00,True,False,True,EU-West,9c89d374-c664-95a7-8077-3e33690e7e62
b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd,Jasmine Brown,jasmine.brown@corp.nexusai.com,jbrown,AD,human,Operations,Operations Manager,787f2425-dbcc-c477-09e9-db0adf465290,2022-10-25,,False,False,True,LATAM,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd
8f964685-3514-5890-84c8-6c4623595fa4,Jasmine Brown,jasmine.brown@corp.nexusai.com,jasmine.brown@corp.nexusai.com,AzureAD,human,Operations,Operations Manager,787f2425-dbcc-c477-09e9-db0adf465290,2022-10-25,,False,False,True,LATAM,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd
7a768555-a987-b218-ff84-faef5336723b,Jasmine Brown,jasmine.brown@corp.nexusai.com,jasmine.brown@corp.nexusai.com,Okta,human,Operations,Operations Manager,787f2425-dbcc-c477-09e9-db0adf465290,2022-10-25,2025-10-12 00:00:00,True,False,False,LATAM,b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd
f4e95734-5052-1700-6077-96a38685abaa,Rick Daniels,rick.daniels@corp.nexusai.com,rdaniels,AD,human,Finance,Financial Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2020-06-25,2026-06-13 00:00:00,True,False,True,EU-West,f4e95734-5052-1700-6077-96a38685abaa
887b03e5-e980-f808-75ac-824c2c55aef7,Rick Daniels,rick.daniels@corp.nexusai.com,rick.daniels@corp.nexusai.com,AzureAD,human,Finance,Financial Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2020-06-25,2026-06-17 00:00:00,True,False,True,EU-West,f4e95734-5052-1700-6077-96a38685abaa
ad05b912-5ab2-8d4a-8bd8-8fcd57a2be4e,Rick Daniels,rick.daniels@corp.nexusai.com,rickd,AWS,human,Finance,Financial Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2020-06-25,2026-06-19 00:00:00,True,False,True,EU-West,f4e95734-5052-1700-6077-96a38685abaa
ae455cc6-b88e-830f-de1e-994ac5a11f5c,Rick Daniels,rick.daniels@corp.nexusai.com,rick.daniels@corp.nexusai.com,Okta,human,Finance,Financial Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2020-06-25,2026-06-15 00:00:00,True,False,True,EU-West,f4e95734-5052-1700-6077-96a38685abaa
43ad3d62-b17c-fb21-cdbc-2c1ca4afe7bd,Rick Daniels,rick.daniels@corp.nexusai.com,rick.daniels@nexusai.salesforce.com,Salesforce,human,Finance,Financial Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2020-06-25,2026-06-07 00:00:00,True,False,True,EU-West,f4e95734-5052-1700-6077-96a38685abaa
f5141058-3138-3975-7bf3-3a349c2dfa97,Robert Clark,robert.clark@corp.nexusai.com,rclark,AD,human,Security,IAM Engineer,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-08-01,2026-06-17 00:00:00,True,False,True,EU-West,f5141058-3138-3975-7bf3-3a349c2dfa97
4c6a70f4-8ede-c44d-476c-f68c3f1be0d0,Robert Clark,robert.clark@corp.nexusai.com,robert.clark@corp.nexusai.com,AzureAD,human,Security,IAM Engineer,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-08-01,2026-06-15 00:00:00,True,False,True,EU-West,f5141058-3138-3975-7bf3-3a349c2dfa97
fb756923-f910-abb3-f105-32523990e2c9,Robert Clark,robert.clark@corp.nexusai.com,robertc,AWS,human,Security,IAM Engineer,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-08-01,2026-06-16 00:00:00,True,False,False,EU-West,f5141058-3138-3975-7bf3-3a349c2dfa97
b4746349-49fc-2cd8-c56b-ad4c4c3077c4,Robert Clark,robert.clark@corp.nexusai.com,robert.clark@corp.nexusai.com,Okta,human,Security,IAM Engineer,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-08-01,2026-06-08 00:00:00,True,False,True,EU-West,f5141058-3138-3975-7bf3-3a349c2dfa97
7d2f4e58-b47a-1c5b-b0b3-901535102852,Robert Stein,robert.stein@corp.nexusai.com,rstein,AD,human,Legal,Senior Legal Counsel,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-03-05,2026-06-17 00:00:00,True,False,True,US-West,7d2f4e58-b47a-1c5b-b0b3-901535102852
8f7c1d59-594b-2a3a-7ad4-65a15129950d,Robert Stein,robert.stein@corp.nexusai.com,robert.stein@corp.nexusai.com,AzureAD,human,Legal,Senior Legal Counsel,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-03-05,2026-06-17 00:00:00,True,False,True,US-West,7d2f4e58-b47a-1c5b-b0b3-901535102852
b8beff3d-cb9f-af6d-ef3a-6f27ef06fccb,Robert Stein,robert.stein@corp.nexusai.com,r.stein,AWS,human,Legal,Senior Legal Counsel,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-03-05,2026-06-08 00:00:00,True,False,True,US-West,7d2f4e58-b47a-1c5b-b0b3-901535102852
92cf6021-1f33-242d-49ac-908746015028,Robert Stein,robert.stein@corp.nexusai.com,robert.stein@corp.nexusai.com,Okta,human,Legal,Senior Legal Counsel,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-03-05,2026-06-19 00:00:00,True,False,True,US-West,7d2f4e58-b47a-1c5b-b0b3-901535102852
e5508ea2-6133-a34d-8b0e-8eb1ad371d9e,Brandy Dominguez,brandy.dominguez@corp.nexusai.com,bdominguez,AD,human,Security,Incident Responder,0ab54bde-20a0-4502-6e06-809725e97977,2023-03-26,2026-06-11 00:00:00,True,False,True,APAC,e5508ea2-6133-a34d-8b0e-8eb1ad371d9e
585abefb-d181-2f77-6500-1423faebcd19,Brandy Dominguez,brandy.dominguez@corp.nexusai.com,brandy.dominguez@corp.nexusai.com,Okta,human,Security,Incident Responder,0ab54bde-20a0-4502-6e06-809725e97977,2023-03-26,2026-06-16 00:00:00,True,False,True,APAC,e5508ea2-6133-a34d-8b0e-8eb1ad371d9e
257f7595-cdfb-4db9-c5e7-8b23f4613f09,Brandy Dominguez,brandy.dominguez@corp.nexusai.com,brandy.dominguez@nexusai.salesforce.com,Salesforce,human,Security,Incident Responder,0ab54bde-20a0-4502-6e06-809725e97977,2023-03-26,2026-06-09 00:00:00,True,False,True,APAC,e5508ea2-6133-a34d-8b0e-8eb1ad371d9e
f48f709c-49a2-2441-0ac4-de854a5b1aff,Melissa Cannon,melissa.cannon@corp.nexusai.com,mcannon,AD,human,Legal,Legal Counsel,7914c120-c8dc-d19f-3e35-11287900f7f9,2022-08-22,2026-06-07 00:00:00,True,True,True,EU-Central,f48f709c-49a2-2441-0ac4-de854a5b1aff
ec8be537-58ab-4778-143b-45e3b6d1f6bb,Melissa Cannon,melissa.cannon@corp.nexusai.com,melissa.cannon@corp.nexusai.com,AzureAD,human,Legal,Legal Counsel,7914c120-c8dc-d19f-3e35-11287900f7f9,2022-08-22,2026-06-16 00:00:00,True,True,True,EU-Central,f48f709c-49a2-2441-0ac4-de854a5b1aff
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,Melissa Cannon,melissa.cannon@corp.nexusai.com,melissa.cannon@corp.nexusai.com,Okta,human,Legal,Legal Counsel,7914c120-c8dc-d19f-3e35-11287900f7f9,2022-08-22,2026-06-18 00:00:00,True,True,True,EU-Central,f48f709c-49a2-2441-0ac4-de854a5b1aff
d3f4a49b-33ba-ba88-36c7-d6fa7aa4f052,Melissa Cannon,melissa.cannon@corp.nexusai.com,melissa.cannon@nexusai.salesforce.com,Salesforce,human,Legal,Legal Counsel,7914c120-c8dc-d19f-3e35-11287900f7f9,2022-08-22,2026-06-09 00:00:00,True,True,True,EU-Central,f48f709c-49a2-2441-0ac4-de854a5b1aff
8fe069b6-eeda-a802-4568-f42689e03e22,Omar Smith,omar.smith@corp.nexusai.com,osmith,AD,human,Marketing,Content Strategist,59e4b671-4774-bc58-c5f8-bc16f7860b50,2021-12-15,2026-06-17 00:00:00,True,True,True,US-West,8fe069b6-eeda-a802-4568-f42689e03e22
1bf645f6-2324-5211-4588-fc1bb2384849,Omar Smith,omar.smith@corp.nexusai.com,omar.smith@nexusai.onmicrosoft.com,AzureAD,human,Marketing,Content Strategist,59e4b671-4774-bc58-c5f8-bc16f7860b50,2021-12-15,2026-06-14 00:00:00,True,True,True,US-West,8fe069b6-eeda-a802-4568-f42689e03e22
3d4196fe-963a-8617-bdab-07e79d9d028e,Omar Smith,omar.smith@corp.nexusai.com,omar.smith@corp.nexusai.com,Okta,human,Marketing,Content Strategist,59e4b671-4774-bc58-c5f8-bc16f7860b50,2021-12-15,2026-06-16 00:00:00,True,True,True,US-West,8fe069b6-eeda-a802-4568-f42689e03e22
e7ba26ac-ab7a-3d1c-0cfe-f6833e11bafe,Omar Smith,omar.smith@corp.nexusai.com,omar.smith@nexusai.salesforce.com,Salesforce,human,Marketing,Content Strategist,59e4b671-4774-bc58-c5f8-bc16f7860b50,2021-12-15,2026-06-13 00:00:00,True,True,True,US-West,8fe069b6-eeda-a802-4568-f42689e03e22
3b9b2d45-a350-55e4-39c5-9df987f255d6,Michael Molina,michael.molina@corp.nexusai.com,mmolina,AD,human,Security,Threat Intelligence Analyst,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,2021-06-16,2026-06-18 00:00:00,True,False,True,LATAM,3b9b2d45-a350-55e4-39c5-9df987f255d6
548e1f6b-69ce-1e4e-19a6-92c90d700ea4,Michael Molina,michael.molina@corp.nexusai.com,michael.molina@corp.nexusai.com,AzureAD,human,Security,Threat Intelligence Analyst,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,2021-06-16,2026-06-18 00:00:00,True,False,True,LATAM,3b9b2d45-a350-55e4-39c5-9df987f255d6
ae62990c-19bd-4f93-78ef-7666b7a4c719,Michael Molina,michael.molina@corp.nexusai.com,michael-molina,AWS,human,Security,Threat Intelligence Analyst,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,2021-06-16,2026-06-16 00:00:00,True,False,False,LATAM,3b9b2d45-a350-55e4-39c5-9df987f255d6
f6eab3a0-0153-9221-2331-0a28c550eca8,Michael Molina,michael.molina@corp.nexusai.com,michael.molina@nexusai.salesforce.com,Salesforce,human,Security,Threat Intelligence Analyst,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,2021-06-16,2026-06-20 00:00:00,True,False,True,LATAM,3b9b2d45-a350-55e4-39c5-9df987f255d6
286ed390-edd9-7a1a-fa58-5b278ce3e7c3,Melissa Ashley,melissa.ashley@corp.nexusai.com,mashley,AD,human,IT-Operations,Network Engineer,91b0e1d9-9d92-62af-2c8d-0e44e71e43a6,2021-08-31,2026-06-10 00:00:00,True,False,False,LATAM,286ed390-edd9-7a1a-fa58-5b278ce3e7c3
e1721c83-ef5e-4376-a723-fb72682b163a,Robert Adkins,robert.adkins@corp.nexusai.com,radkins,AD,human,Executive,COO,45df16b6-382c-043f-7cfc-9b793875394c,2024-01-18,,False,False,True,APAC,e1721c83-ef5e-4376-a723-fb72682b163a
a689b424-7a3a-10e1-79c7-73a0e0decc3d,Robert Adkins,robert.adkins@corp.nexusai.com,robert.adkins@corp.nexusai.com,AzureAD,human,Executive,COO,45df16b6-382c-043f-7cfc-9b793875394c,2024-01-18,,False,False,True,APAC,e1721c83-ef5e-4376-a723-fb72682b163a
4988e418-f6c3-1218-c183-6315330f8be1,Robert Adkins,robert.adkins@corp.nexusai.com,roberta,AWS,human,Executive,COO,45df16b6-382c-043f-7cfc-9b793875394c,2024-01-18,2025-02-27 00:00:00,True,False,True,APAC,e1721c83-ef5e-4376-a723-fb72682b163a
0f25477d-a559-90e7-4910-fade52380bf2,Robert Adkins,robert.adkins@corp.nexusai.com,robert.adkins@corp.nexusai.com,Okta,human,Executive,COO,45df16b6-382c-043f-7cfc-9b793875394c,2024-01-18,2025-08-09 00:00:00,True,False,True,APAC,e1721c83-ef5e-4376-a723-fb72682b163a
a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,Amy Morrison,amy.morrison@corp.nexusai.com,amy.morrison@corp.nexusai.com,AzureAD,human,Security,Threat Intelligence Analyst,db20a56e-dc81-5fe7-ceda-8bbb71710434,2021-02-20,2026-02-03 00:00:00,True,True,True,EU-West,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63
bd1a8f4b-88ff-bd40-3b72-c86d92fa675f,Amy Morrison,amy.morrison@corp.nexusai.com,amy.morrison@corp.nexusai.com,Okta,human,Security,Threat Intelligence Analyst,db20a56e-dc81-5fe7-ceda-8bbb71710434,2021-02-20,2025-09-25 00:00:00,True,True,True,EU-West,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63
098c60b3-efc9-909e-d9af-6e09b91e3d6e,Jeffrey Robinson,jeffrey.robinson@corp.nexusai.com,jrobinson,AD,human,Finance,Controller,3c9ad14c-ee0c-aeb5-ecfe-db992790cebd,2021-06-05,2026-06-12 00:00:00,True,False,False,APAC,098c60b3-efc9-909e-d9af-6e09b91e3d6e
6afa828c-2cd1-0b9f-ebe5-841fe9c96c52,Jeffrey Robinson,jeffrey.robinson@corp.nexusai.com,jeffrey.robinson@corp.nexusai.com,AzureAD,human,Finance,Controller,3c9ad14c-ee0c-aeb5-ecfe-db992790cebd,2021-06-05,2026-06-14 00:00:00,True,False,True,APAC,098c60b3-efc9-909e-d9af-6e09b91e3d6e
ef158d5b-2d00-7d05-d66d-4627e1dace6a,Jeffrey Robinson,jeffrey.robinson@corp.nexusai.com,j.robinson,AWS,human,Finance,Controller,3c9ad14c-ee0c-aeb5-ecfe-db992790cebd,2021-06-05,2026-06-12 00:00:00,True,False,True,APAC,098c60b3-efc9-909e-d9af-6e09b91e3d6e
d61169a1-ff46-a6bf-094d-916deb6d2fed,Jeffrey Robinson,jeffrey.robinson@corp.nexusai.com,jeffrey.robinson@corp.nexusai.com,Okta,human,Finance,Controller,3c9ad14c-ee0c-aeb5-ecfe-db992790cebd,2021-06-05,2026-06-08 00:00:00,True,False,True,APAC,098c60b3-efc9-909e-d9af-6e09b91e3d6e
2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,Ryan Johnson,ryan.johnson@corp.nexusai.com,ryan.johnson@nexusai.onmicrosoft.com,AzureAD,human,Security,IAM Engineer,5a8aaeca-1a50-aec3-aabc-25fa3fe12e47,2022-03-15,2026-06-17 00:00:00,True,False,True,LATAM,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9
df4e713e-f64e-3dfc-bfbe-ac7aefc59738,Ryan Johnson,ryan.johnson@corp.nexusai.com,ryanj,AWS,human,Security,IAM Engineer,5a8aaeca-1a50-aec3-aabc-25fa3fe12e47,2022-03-15,2026-06-15 00:00:00,True,False,True,LATAM,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9
0997623a-e072-3d96-4a1a-81f5ed10f004,Ryan Johnson,ryan.johnson@corp.nexusai.com,ryan.johnson@corp.nexusai.com,Okta,human,Security,IAM Engineer,5a8aaeca-1a50-aec3-aabc-25fa3fe12e47,2022-03-15,2026-06-14 00:00:00,True,False,True,LATAM,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9
9a4ffc0c-9165-f2ed-4c63-6e95025f5543,Matthew Shelton,matthew.shelton@corp.nexusai.com,mshelton,AD,human,Executive,CEO,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,2024-09-12,2026-02-14 00:00:00,True,True,True,LATAM,9a4ffc0c-9165-f2ed-4c63-6e95025f5543
55c551fc-fba5-7cc8-edaf-37661b780ede,Matthew Shelton,matthew.shelton@corp.nexusai.com,matthew.shelton@corp.nexusai.com,AzureAD,human,Executive,CEO,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,2024-09-12,2026-01-20 00:00:00,True,True,True,LATAM,9a4ffc0c-9165-f2ed-4c63-6e95025f5543
a42d0cd7-fd35-9f6a-7450-388748d90846,Richard Martin,richard.martin@corp.nexusai.com,rmartin,AD,human,IT-Operations,Infrastructure Engineer,91b0e1d9-9d92-62af-2c8d-0e44e71e43a6,2021-09-21,2026-06-19 00:00:00,True,False,True,LATAM,a42d0cd7-fd35-9f6a-7450-388748d90846
e3a68a70-7e71-0b55-8639-bd418b15bd94,Richard Martin,richard.martin@corp.nexusai.com,richard.martin@corp.nexusai.com,AzureAD,human,IT-Operations,Infrastructure Engineer,91b0e1d9-9d92-62af-2c8d-0e44e71e43a6,2021-09-21,2026-06-12 00:00:00,True,False,True,LATAM,a42d0cd7-fd35-9f6a-7450-388748d90846
811414f8-d9df-0d0e-225a-ed6cf0458043,Richard Martin,richard.martin@corp.nexusai.com,richard-martin,AWS,human,IT-Operations,Infrastructure Engineer,91b0e1d9-9d92-62af-2c8d-0e44e71e43a6,2021-09-21,2026-06-14 00:00:00,True,False,True,LATAM,a42d0cd7-fd35-9f6a-7450-388748d90846
cf0e6d2b-315c-167a-45d8-a6ad77d0359e,Tanner Anderson,tanner.anderson@corp.nexusai.com,tanderson,AD,human,Legal,Legal Counsel,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-12-25,2026-06-08 00:00:00,True,False,True,US-East,cf0e6d2b-315c-167a-45d8-a6ad77d0359e
bb2aa146-2999-394c-54a7-b69b1cd66b09,Tanner Anderson,tanner.anderson@corp.nexusai.com,tanner.anderson@corp.nexusai.com,AzureAD,human,Legal,Legal Counsel,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-12-25,2026-06-14 00:00:00,True,False,True,US-East,cf0e6d2b-315c-167a-45d8-a6ad77d0359e
b7f60cdf-41dc-1c60-a5f6-0735757b6b29,Tanner Anderson,tanner.anderson@corp.nexusai.com,t.anderson,AWS,human,Legal,Legal Counsel,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-12-25,2026-06-20 00:00:00,True,False,True,US-East,cf0e6d2b-315c-167a-45d8-a6ad77d0359e
564cfbd2-bc92-fd81-039b-058c2faabe0b,Tanner Anderson,tanner.anderson@corp.nexusai.com,tanner.anderson@corp.nexusai.com,Okta,human,Legal,Legal Counsel,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-12-25,2026-06-12 00:00:00,True,False,True,US-East,cf0e6d2b-315c-167a-45d8-a6ad77d0359e
aca58d95-915a-1c30-4b86-b5a1ca6fbff8,Cindy Johnson,cindy.johnson@corp.nexusai.com,cjohnson,AD,human,Operations,Supply Chain Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2023-01-09,2026-06-14 00:00:00,True,False,True,LATAM,aca58d95-915a-1c30-4b86-b5a1ca6fbff8
9c678393-2ced-3c0d-3173-04b5c1dd484a,Cindy Johnson,cindy.johnson@corp.nexusai.com,cindy.johnson@corp.nexusai.com,AzureAD,human,Operations,Supply Chain Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2023-01-09,2026-06-18 00:00:00,True,False,True,LATAM,aca58d95-915a-1c30-4b86-b5a1ca6fbff8
67ce378f-e5a4-983b-a383-889adb2c6ac8,Cindy Johnson,cindy.johnson@corp.nexusai.com,cindy.johnson@corp.nexusai.com,Okta,human,Operations,Supply Chain Analyst,6a34c854-1071-4d51-36c5-9dacb4d7e28e,2023-01-09,2026-06-12 00:00:00,True,False,True,LATAM,aca58d95-915a-1c30-4b86-b5a1ca6fbff8
53f30073-83e9-6ef4-6d7d-f5d0d3b59af7,Phillip Elliott,phillip.elliott@corp.nexusai.com,pelliott,AD,human,Executive,SVP Finance,2e85cb21-7631-de9d-dde9-f86322bd3388,2023-11-05,,False,False,True,EU-West,53f30073-83e9-6ef4-6d7d-f5d0d3b59af7
186b2880-ab54-5a15-669d-01ff1634725b,Phillip Elliott,phillip.elliott@corp.nexusai.com,phillip.elliott@corp.nexusai.com,AzureAD,human,Executive,SVP Finance,2e85cb21-7631-de9d-dde9-f86322bd3388,2023-11-05,,False,False,False,EU-West,53f30073-83e9-6ef4-6d7d-f5d0d3b59af7
7a3a6e96-23ff-23d3-fb4f-b88a2f4dd219,Phillip Elliott,phillip.elliott@corp.nexusai.com,phillipe,AWS,human,Executive,SVP Finance,2e85cb21-7631-de9d-dde9-f86322bd3388,2023-11-05,2025-02-20 00:00:00,True,False,False,EU-West,53f30073-83e9-6ef4-6d7d-f5d0d3b59af7
01bf9e73-3f80-0385-ef92-40b652d78f10,Phillip Elliott,phillip.elliott@corp.nexusai.com,phillip.elliott@corp.nexusai.com,Okta,human,Executive,SVP Finance,2e85cb21-7631-de9d-dde9-f86322bd3388,2023-11-05,2025-04-23 00:00:00,True,False,True,EU-West,53f30073-83e9-6ef4-6d7d-f5d0d3b59af7
725d4259-3c4b-1eec-6231-ee7342c2d2eb,Anthony Day,anthony.day@corp.nexusai.com,aday,AD,human,HR,HR Manager,9b4e2c24-9479-e1e6-c927-7d9b6e0d2648,2021-07-03,2026-06-12 00:00:00,True,False,True,US-East,725d4259-3c4b-1eec-6231-ee7342c2d2eb
546252e7-f43b-a052-4459-bd6ec0f63229,Anthony Day,anthony.day@corp.nexusai.com,anthony.day@corp.nexusai.com,AzureAD,human,HR,HR Manager,9b4e2c24-9479-e1e6-c927-7d9b6e0d2648,2021-07-03,2026-06-07 00:00:00,True,False,True,US-East,725d4259-3c4b-1eec-6231-ee7342c2d2eb
92a81713-b90e-d44b-951c-25d54d4c5280,Anthony Day,anthony.day@corp.nexusai.com,anthony.day@corp.nexusai.com,Okta,human,HR,HR Manager,9b4e2c24-9479-e1e6-c927-7d9b6e0d2648,2021-07-03,2026-06-13 00:00:00,True,False,True,US-East,725d4259-3c4b-1eec-6231-ee7342c2d2eb
5c0b9b10-a757-cb10-42f5-25b902ed73ce,Derek Murray,derek.murray@corp.nexusai.com,dmurray,AD,human,Engineering,Senior Software Engineer,6d3ee1dc-8139-2443-e45b-712eb8225688,2022-10-08,2026-06-13 00:00:00,True,True,True,EU-Central,5c0b9b10-a757-cb10-42f5-25b902ed73ce
aaf407f7-0fe7-6149-3c7e-5368b1594847,Derek Murray,derek.murray@corp.nexusai.com,derek.murray@corp.nexusai.com,AzureAD,human,Engineering,Senior Software Engineer,6d3ee1dc-8139-2443-e45b-712eb8225688,2022-10-08,2026-06-20 00:00:00,True,True,True,EU-Central,5c0b9b10-a757-cb10-42f5-25b902ed73ce
28e333b6-4e8a-dc4b-7724-20411e43fbd2,Derek Murray,derek.murray@corp.nexusai.com,derek.murray@corp.nexusai.com,Okta,human,Engineering,Senior Software Engineer,6d3ee1dc-8139-2443-e45b-712eb8225688,2022-10-08,2026-06-11 00:00:00,True,True,True,EU-Central,5c0b9b10-a757-cb10-42f5-25b902ed73ce
ec50ace4-80a5-2e65-afa2-855967c96204,Brent Gray,brent.gray@corp.nexusai.com,bgray,AD,human,HR,Compensation Analyst,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,2021-05-11,2026-06-18 00:00:00,True,True,True,EU-West,ec50ace4-80a5-2e65-afa2-855967c96204
