ad_object_guid,sam_account_name,user_principal_name,distinguished_name,display_name,given_name,surname,email,department,job_title,manager_dn,account_enabled,user_account_control,password_last_set,last_logon,account_created,ou
c9c23e69-d82c-7565-4bb9-07ec13c11754,tramirez,tammy.ramirez@corp.nexusai.com,"CN=Tammy Ramirez,OU=IT,DC=corp,DC=nexusai,DC=com",Tammy Ramirez,Tammy,Ramirez,tammy.ramirez@corp.nexusai.com,IT-Operations,Systems Administrator,,True,512,2022-08-10 13:58:52,2026-06-17 00:00:00,2022-02-15,OU=IT
98e52499-218c-6e1c-9e37-4f7ac42cbc39,dross,darlene.ross@corp.nexusai.com,"CN=Darlene Ross,OU=Executives,DC=corp,DC=nexusai,DC=com",Darlene Ross,Darlene,Ross,darlene.ross@corp.nexusai.com,Executive,VP Sales,,True,512,2024-12-26 12:20:29,2026-06-07 00:00:00,2021-08-11,OU=Executives
b89f72f3-2a60-c652-e714-7668cf1d7d3a,therrera,tina.herrera@corp.nexusai.com,"CN=Tina Herrera,OU=Security,DC=corp,DC=nexusai,DC=com",Tina Herrera,Tina,Herrera,tina.herrera@corp.nexusai.com,Security,Threat Intelligence Analyst,,True,512,2024-02-14 06:54:18,2026-06-20 00:00:00,2023-03-29,OU=Security
c09cb506-48f1-096d-9c4f-fb4671b701aa,swilson,sheila.wilson@corp.nexusai.com,"CN=Sheila Wilson,OU=Staff,DC=corp,DC=nexusai,DC=com",Sheila Wilson,Sheila,Wilson,sheila.wilson@corp.nexusai.com,Marketing,Content Strategist,,True,512,2025-06-30 16:17:34,2026-06-16 00:00:00,2024-11-05,OU=Staff
e76adca9-7811-6802-c8cc-7cfecf01f944,twhite,tara.white@corp.nexusai.com,"CN=Tara White,OU=Staff,DC=corp,DC=nexusai,DC=com",Tara White,Tara,White,tara.white@corp.nexusai.com,Operations,Operations Manager,,True,512,2023-03-14 05:54:12,2026-06-11 00:00:00,2022-09-24,OU=Staff
c7332304-4822-3120-c4f9-eccd7630a8a7,sbaker,sydney.baker@corp.nexusai.com,"CN=Sydney Baker,OU=Engineering,DC=corp,DC=nexusai,DC=com",Sydney Baker,Sydney,Baker,sydney.baker@corp.nexusai.com,Engineering,Data Engineer,,True,512,2025-06-11 21:48:14,2026-06-18 00:00:00,2024-09-10,OU=Engineering
df7d0dd7-236e-1608-9acb-394acd1f5318,dhamilton,daniel.hamilton@corp.nexusai.com,"CN=Daniel Hamilton,OU=Staff,DC=corp,DC=nexusai,DC=com",Daniel Hamilton,Daniel,Hamilton,daniel.hamilton@corp.nexusai.com,Sales,Account Executive,,False,514,2025-08-15 11:28:01,,2025-05-23,OU=Staff
1578d709-48f9-e3d0-1fea-e1e0d9e604b3,jedwards,jessica.edwards@corp.nexusai.com,"CN=Jessica Edwards,OU=Engineering,DC=corp,DC=nexusai,DC=com",Jessica Edwards,Jessica,Edwards,jessica.edwards@corp.nexusai.com,Engineering,DevOps Engineer,,True,512,2021-11-29 09:36:58,2026-06-13 00:00:00,2020-07-28,OU=Engineering
e27718c5-737d-1fb6-d113-76e038d77b9a,cdixon,catherine.dixon@corp.nexusai.com,"CN=Catherine Dixon,OU=Security,DC=corp,DC=nexusai,DC=com",Catherine Dixon,Catherine,Dixon,catherine.dixon@corp.nexusai.com,Security,IAM Engineer,,True,512,2026-04-27 16:20:54,2026-06-16 00:00:00,2025-02-12,OU=Security
5fbbf0b1-8083-89c8-657e-01c90da23e5c,pray,paul.ray@corp.nexusai.com,"CN=Paul Ray,OU=Engineering,DC=corp,DC=nexusai,DC=com",Paul Ray,Paul,Ray,paul.ray@corp.nexusai.com,Engineering,Software Engineer,,True,512,2025-01-02 19:30:28,2026-06-20 00:00:00,2021-01-19,OU=Engineering
b6f6dbf1-d6d4-41cc-195d-82f8ee4a9b5d,jfletcher,jonathan.fletcher@corp.nexusai.com,"CN=Jonathan Fletcher,OU=Staff,DC=corp,DC=nexusai,DC=com",Jonathan Fletcher,Jonathan,Fletcher,jonathan.fletcher@corp.nexusai.com,Sales,Sales Manager,,True,512,2025-08-14 06:40:24,2026-06-15 00:00:00,2023-08-13,OU=Staff
781799ff-b49e-04cc-c243-69e72387eaf6,afrost,aaron.frost@corp.nexusai.com,"CN=Aaron Frost,OU=Staff,DC=corp,DC=nexusai,DC=com",Aaron Frost,Aaron,Frost,aaron.frost@corp.nexusai.com,Sales,Account Executive,,True,512,2023-02-20 22:48:26,2026-06-11 00:00:00,2020-07-28,OU=Staff
f0b2a5d1-8c7e-6f42-2646-eaf9d5c0244d,aball,amanda.ball@corp.nexusai.com,"CN=Amanda Ball,OU=Staff,DC=corp,DC=nexusai,DC=com",Amanda Ball,Amanda,Ball,amanda.ball@corp.nexusai.com,Marketing,Marketing Manager,,True,512,2025-07-27 09:36:23,2026-06-15 00:00:00,2024-03-13,OU=Staff
9f708368-cb3c-f8ca-a392-57316b79afcc,jlambert,judy.lambert@corp.nexusai.com,"CN=Judy Lambert,OU=IT,DC=corp,DC=nexusai,DC=com",Judy Lambert,Judy,Lambert,judy.lambert@corp.nexusai.com,IT-Operations,IT Manager,,True,512,2025-09-08 22:11:02,2026-06-10 00:00:00,2024-09-29,OU=IT
4a90cd0c-24c1-73b9-b7f2-85723defa849,mjones,michael.jones@corp.nexusai.com,"CN=Michael Jones,OU=Executives,DC=corp,DC=nexusai,DC=com",Michael Jones,Michael,Jones,michael.jones@corp.nexusai.com,Executive,COO,,True,512,2024-02-01 16:52:33,2026-06-07 00:00:00,2023-05-19,OU=Executives
c9525185-81e0-3a5e-8b48-f49686abd4e7,erivera,elizabeth.rivera@corp.nexusai.com,"CN=Elizabeth Rivera,OU=Staff,DC=corp,DC=nexusai,DC=com",Elizabeth Rivera,Elizabeth,Rivera,elizabeth.rivera@corp.nexusai.com,Operations,Supply Chain Analyst,,True,512,2023-03-20 06:31:36,2026-06-08 00:00:00,2022-03-24,OU=Staff
5f90bed6-fb25-664d-630a-a767a2bb522b,lcharles,lee.charles@corp.nexusai.com,"CN=Lee Charles,OU=Executives,DC=corp,DC=nexusai,DC=com",Lee Charles,Lee,Charles,lee.charles@corp.nexusai.com,Executive,CTO,,True,512,2024-01-14 10:10:19,2026-02-19 00:00:00,2023-03-01,OU=Executives
5a304528-0b59-9562-2227-219f551ff086,jevans,jennifer.evans@corp.nexusai.com,"CN=Jennifer Evans,OU=Security,DC=corp,DC=nexusai,DC=com",Jennifer Evans,Jennifer,Evans,jennifer.evans@corp.nexusai.com,Security,Security Engineer,,False,514,2023-06-23 02:46:28,,2023-02-06,OU=Security
7a8104de-b205-07bb-fb16-f75776f186ab,kortiz,kyle.ortiz@corp.nexusai.com,"CN=Kyle Ortiz,OU=Finance,DC=corp,DC=nexusai,DC=com",Kyle Ortiz,Kyle,Ortiz,kyle.ortiz@corp.nexusai.com,Finance,Treasury Analyst,,True,512,2026-05-08 10:09:15,2026-06-13 00:00:00,2020-09-25,OU=Finance
4f612217-eef1-6694-50ca-e32d0aba590e,rphillips,richard.phillips@corp.nexusai.com,"CN=Richard Phillips,OU=Engineering,DC=corp,DC=nexusai,DC=com",Richard Phillips,Richard,Phillips,richard.phillips@corp.nexusai.com,Engineering,Principal Engineer,,True,512,2025-06-01 20:28:55,2026-06-14 00:00:00,2023-05-02,OU=Engineering
0c3ce284-c7e5-3bbb-dcb5-1c535b62a8df,dfisher,david.fisher@corp.nexusai.com,"CN=David Fisher,OU=Security,DC=corp,DC=nexusai,DC=com",David Fisher,David,Fisher,david.fisher@corp.nexusai.com,Security,Security Engineer,,False,514,2023-10-23 18:38:29,,2020-08-13,OU=Security
56cb1ab0-62fb-26d7-f4db-ca07e506f670,sbyrd,shelby.byrd@corp.nexusai.com,"CN=Shelby Byrd,OU=Finance,DC=corp,DC=nexusai,DC=com",Shelby Byrd,Shelby,Byrd,shelby.byrd@corp.nexusai.com,Finance,Finance Manager,,False,514,2024-07-10 05:55:47,,2024-05-19,OU=Finance
6e3c4532-1434-8f62-6cac-028cba220065,rgilbert,raven.gilbert@corp.nexusai.com,"CN=Raven Gilbert,OU=Staff,DC=corp,DC=nexusai,DC=com",Raven Gilbert,Raven,Gilbert,raven.gilbert@corp.nexusai.com,Operations,Supply Chain Analyst,,False,514,2023-01-23 07:34:24,,2020-11-14,OU=Staff
71a3fad2-b094-6d2a-2aa9-3b436d15f16f,kkelley,kevin.kelley@corp.nexusai.com,"CN=Kevin Kelley,OU=HR,DC=corp,DC=nexusai,DC=com",Kevin Kelley,Kevin,Kelley,kevin.kelley@corp.nexusai.com,HR,HR Manager,,False,514,2025-03-19 06:51:33,,2023-02-06,OU=HR
0eaf04b5-f2a9-dc8a-ca9e-4a62fae3114b,amitchell,aaron.mitchell@corp.nexusai.com,"CN=Aaron Mitchell,OU=HR,DC=corp,DC=nexusai,DC=com",Aaron Mitchell,Aaron,Mitchell,aaron.mitchell@corp.nexusai.com,HR,HR Specialist,,True,512,2026-04-12 01:25:22,2026-06-11 00:00:00,2023-09-19,OU=HR
20509c62-08e8-95d7-702c-1821c8040fb7,rcarpenter,russell.carpenter@corp.nexusai.com,"CN=Russell Carpenter,OU=Staff,DC=corp,DC=nexusai,DC=com",Russell Carpenter,Russell,Carpenter,russell.carpenter@corp.nexusai.com,Operations,Supply Chain Analyst,,True,512,2022-09-04 20:58:33,2026-06-19 00:00:00,2022-03-26,OU=Staff
13aec376-c359-810a-71a6-014c5f3c44dc,dmarshall,diana.marshall@corp.nexusai.com,"CN=Diana Marshall,OU=Security,DC=corp,DC=nexusai,DC=com",Diana Marshall,Diana,Marshall,diana.marshall@corp.nexusai.com,Security,IAM Engineer,,True,512,2025-10-11 00:16:28,2026-06-19 00:00:00,2024-03-28,OU=Security
06a241af-1d0a-f7f7-f5e4-a4713fe68c9c,slewis,scott.lewis@corp.nexusai.com,"CN=Scott Lewis,OU=Staff,DC=corp,DC=nexusai,DC=com",Scott Lewis,Scott,Lewis,scott.lewis@corp.nexusai.com,Legal,Paralegal,,True,512,2023-10-30 19:21:17,2026-06-09 00:00:00,2023-04-25,OU=Staff
ffa623d0-ea9e-5c8d-b1a8-b71f491b90e9,tsantana,thomas.santana@corp.nexusai.com,"CN=Thomas Santana,OU=Security,DC=corp,DC=nexusai,DC=com",Thomas Santana,Thomas,Santana,thomas.santana@corp.nexusai.com,Security,IAM Engineer,,True,512,2021-07-06 14:46:15,2026-06-16 00:00:00,2020-08-30,OU=Security
ff4c96d6-71f2-ce8f-b69f-68c3e60fd420,ljackson,laura.jackson@corp.nexusai.com,"CN=Laura Jackson,OU=IT,DC=corp,DC=nexusai,DC=com",Laura Jackson,Laura,Jackson,laura.jackson@corp.nexusai.com,IT-Operations,Infrastructure Engineer,,False,514,2023-01-26 23:19:28,,2021-01-15,OU=IT
8ccc9cea-109f-d8ee-b5a4-720058f0dd23,crobertson,christopher.robertson@corp.nexusai.com,"CN=Christopher Robertson,OU=Executives,DC=corp,DC=nexusai,DC=com",Christopher Robertson,Christopher,Robertson,christopher.robertson@corp.nexusai.com,Executive,SVP Finance,,True,512,2025-10-13 15:28:47,2026-06-15 00:00:00,2021-10-21,OU=Executives
2c913a7c-a340-4f08-b341-91b8ed6522b4,crogers,cynthia.rogers@corp.nexusai.com,"CN=Cynthia Rogers,OU=HR,DC=corp,DC=nexusai,DC=com",Cynthia Rogers,Cynthia,Rogers,cynthia.rogers@corp.nexusai.com,HR,Talent Acquisition Specialist,,True,512,2024-07-29 10:04:17,2026-06-11 00:00:00,2023-11-25,OU=HR
9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,lpotter,loretta.potter@corp.nexusai.com,"CN=Loretta Potter,OU=IT,DC=corp,DC=nexusai,DC=com",Loretta Potter,Loretta,Potter,loretta.potter@corp.nexusai.com,IT-Operations,Network Engineer,,True,512,2025-06-10 21:11:17,2026-06-08 00:00:00,2025-04-05,OU=IT
7a89cbeb-b807-d78a-b788-f5d1ffe575f6,ewalker,emily.walker@corp.nexusai.com,"CN=Emily Walker,OU=Engineering,DC=corp,DC=nexusai,DC=com",Emily Walker,Emily,Walker,emily.walker@corp.nexusai.com,Engineering,Software Engineer,,True,512,2023-05-10 11:48:31,2026-06-19 00:00:00,2021-04-06,OU=Engineering
8471b4b0-ae1b-9f69-7740-d83173318749,jjohnson,james.johnson@corp.nexusai.com,"CN=James Johnson,OU=Engineering,DC=corp,DC=nexusai,DC=com",James Johnson,James,Johnson,james.johnson@corp.nexusai.com,Engineering,Software Engineer,,True,512,2026-04-15 01:02:13,2026-06-11 00:00:00,2022-08-24,OU=Engineering
21084dd9-f75d-1e3c-c48d-56502e9522d6,jalvarez,john.alvarez@corp.nexusai.com,"CN=John Alvarez,OU=Staff,DC=corp,DC=nexusai,DC=com",John Alvarez,John,Alvarez,john.alvarez@corp.nexusai.com,Marketing,Marketing Analyst,,True,512,2023-12-09 22:34:16,2026-06-20 00:00:00,2023-11-26,OU=Staff
2976aab2-2a26-f770-4ddb-1b36272c0588,mjones,melissa.jones@corp.nexusai.com,"CN=Melissa Jones,OU=Staff,DC=corp,DC=nexusai,DC=com",Melissa Jones,Melissa,Jones,melissa.jones@corp.nexusai.com,Sales,Regional Sales Director,,True,512,2025-06-01 09:38:18,2026-06-19 00:00:00,2023-04-16,OU=Staff
f4d375c1-a293-19fa-3240-d7a14027ab7d,rsoto,robert.soto@corp.nexusai.com,"CN=Robert Soto,OU=Staff,DC=corp,DC=nexusai,DC=com",Robert Soto,Robert,Soto,robert.soto@corp.nexusai.com,Sales,Regional Sales Director,,False,514,2025-10-23 08:11:26,,2023-08-11,OU=Staff
e6e987ca-b87b-6384-9fdd-de2ea8a2b7ad,jhorton,james.horton@corp.nexusai.com,"CN=James Horton,OU=Finance,DC=corp,DC=nexusai,DC=com",James Horton,James,Horton,james.horton@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2022-12-25 16:02:02,2026-06-14 00:00:00,2022-02-17,OU=Finance
8baaf744-a08d-d21b-e395-4cb17f7f6c0a,dsmith,diana.smith@corp.nexusai.com,"CN=Diana Smith,OU=Executives,DC=corp,DC=nexusai,DC=com",Diana Smith,Diana,Smith,diana.smith@corp.nexusai.com,Executive,CISO,,True,512,2025-05-11 03:22:48,2026-06-10 00:00:00,2023-05-08,OU=Executives
586a346a-dc5b-e7d1-fcef-1972bbf483ce,dcoleman,daniel.coleman@corp.nexusai.com,"CN=Daniel Coleman,OU=Staff,DC=corp,DC=nexusai,DC=com",Daniel Coleman,Daniel,Coleman,daniel.coleman@corp.nexusai.com,Legal,Contract Specialist,,True,512,2024-08-14 23:17:04,2026-06-18 00:00:00,2023-10-21,OU=Staff
24108e9a-3f77-9cae-7318-b96d44790612,grubio,gregory.rubio@corp.nexusai.com,"CN=Gregory Rubio,OU=Security,DC=corp,DC=nexusai,DC=com",Gregory Rubio,Gregory,Rubio,gregory.rubio@corp.nexusai.com,Security,Senior Security Analyst,,True,512,2024-07-30 07:53:24,2026-06-19 00:00:00,2022-11-05,OU=Security
e6fdd7af-dd84-cacc-f672-94643f8ea40a,awilliams,april.williams@corp.nexusai.com,"CN=April Williams,OU=Finance,DC=corp,DC=nexusai,DC=com",April Williams,April,Williams,april.williams@corp.nexusai.com,Finance,Accountant,,True,512,2023-12-28 11:55:43,2026-06-10 00:00:00,2023-05-20,OU=Finance
3098f7b2-500e-15c0-b89b-df7f93e34c35,jcharles,john.charles@corp.nexusai.com,"CN=John Charles,OU=Executives,DC=corp,DC=nexusai,DC=com",John Charles,John,Charles,john.charles@corp.nexusai.com,Executive,VP Sales,,True,512,2025-01-06 05:13:42,2026-06-14 00:00:00,2022-09-10,OU=Executives
170d7507-05ee-e1d4-7f53-a88e4efc8248,ssolis,stephen.solis@corp.nexusai.com,"CN=Stephen Solis,OU=IT,DC=corp,DC=nexusai,DC=com",Stephen Solis,Stephen,Solis,stephen.solis@corp.nexusai.com,IT-Operations,Infrastructure Engineer,,True,512,2023-03-22 09:51:30,2026-06-19 00:00:00,2022-03-21,OU=IT
d7c4fe9c-e1e0-fffc-98f6-fd7f7eb162f1,etravis,elizabeth.travis@corp.nexusai.com,"CN=Elizabeth Travis,OU=Staff,DC=corp,DC=nexusai,DC=com",Elizabeth Travis,Elizabeth,Travis,elizabeth.travis@corp.nexusai.com,Operations,Operations Manager,,True,512,2023-09-01 07:34:42,2026-06-13 00:00:00,2023-07-05,OU=Staff
43b47ee5-e1e8-9e7e-2249-8f666e51484d,cdodson,caitlin.dodson@corp.nexusai.com,"CN=Caitlin Dodson,OU=Engineering,DC=corp,DC=nexusai,DC=com",Caitlin Dodson,Caitlin,Dodson,caitlin.dodson@corp.nexusai.com,Engineering,Data Engineer,,False,514,2025-12-13 13:56:04,,2025-04-06,OU=Engineering
5cce5ba9-31d4-ee09-8fd3-3afc91fdfa4f,psalazar,patricia.salazar@corp.nexusai.com,"CN=Patricia Salazar,OU=Staff,DC=corp,DC=nexusai,DC=com",Patricia Salazar,Patricia,Salazar,patricia.salazar@corp.nexusai.com,Marketing,Marketing Manager,,True,512,2026-04-12 20:27:30,2026-06-10 00:00:00,2024-09-19,OU=Staff
8cc36f3b-c3af-fcfe-734a-6ca38116e3fc,jwagner,jennifer.wagner@corp.nexusai.com,"CN=Jennifer Wagner,OU=Finance,DC=corp,DC=nexusai,DC=com",Jennifer Wagner,Jennifer,Wagner,jennifer.wagner@corp.nexusai.com,Finance,Senior Financial Analyst,,False,514,2024-08-21 22:03:48,,2020-10-08,OU=Finance
8ece1128-56ce-4b42-fc9e-1dcbcb7e6268,mkelley,maria.kelley@corp.nexusai.com,"CN=Maria Kelley,OU=Security,DC=corp,DC=nexusai,DC=com",Maria Kelley,Maria,Kelley,maria.kelley@corp.nexusai.com,Security,Senior Security Analyst,,True,512,2025-10-30 11:55:38,2026-06-09 00:00:00,2024-01-04,OU=Security
2620f9a9-74fd-33d1-84f2-fd0f79474bfa,pmanning,phyllis.manning@corp.nexusai.com,"CN=Phyllis Manning,OU=Staff,DC=corp,DC=nexusai,DC=com",Phyllis Manning,Phyllis,Manning,phyllis.manning@corp.nexusai.com,Marketing,Brand Specialist,,True,512,2025-01-31 18:46:00,2026-06-20 00:00:00,2021-11-09,OU=Staff
97fe56c5-4c9a-9f24-d7b4-c294bd44089d,tgreen,thomas.green@corp.nexusai.com,"CN=Thomas Green,OU=Engineering,DC=corp,DC=nexusai,DC=com",Thomas Green,Thomas,Green,thomas.green@corp.nexusai.com,Engineering,Software Engineer,,True,512,2026-05-14 03:28:32,2026-06-07 00:00:00,2024-04-02,OU=Engineering
1c0f0bdc-ac7e-937c-54cc-1e2a5e4cb287,jwalsh,john.walsh@corp.nexusai.com,"CN=John Walsh,OU=IT,DC=corp,DC=nexusai,DC=com",John Walsh,John,Walsh,john.walsh@corp.nexusai.com,IT-Operations,Cloud Engineer,,True,512,2024-08-22 05:23:11,2026-06-07 00:00:00,2022-09-09,OU=IT
c64c9647-9ea7-017c-b89f-7039a107cc46,cmitchell,chris.mitchell@corp.nexusai.com,"CN=Chris Mitchell,OU=IT,DC=corp,DC=nexusai,DC=com",Chris Mitchell,Chris,Mitchell,chris.mitchell@corp.nexusai.com,IT-Operations,Network Engineer,,True,512,2021-10-11 02:22:47,2026-06-14 00:00:00,2021-04-01,OU=IT
30d73df7-1c22-1cea-b355-56a5f2bd92f2,jflores,joseph.flores@corp.nexusai.com,"CN=Joseph Flores,OU=Staff,DC=corp,DC=nexusai,DC=com",Joseph Flores,Joseph,Flores,joseph.flores@corp.nexusai.com,Marketing,Marketing Manager,,True,512,2022-08-18 19:44:24,2026-06-17 00:00:00,2022-01-10,OU=Staff
9c89d374-c664-95a7-8077-3e33690e7e62,ataylor,amber.taylor@corp.nexusai.com,"CN=Amber Taylor,OU=Staff,DC=corp,DC=nexusai,DC=com",Amber Taylor,Amber,Taylor,amber.taylor@corp.nexusai.com,Legal,Paralegal,,True,512,2025-06-06 20:36:48,2026-06-16 00:00:00,2020-12-04,OU=Staff
b4adaf89-0ff1-aa9f-ba37-0623bc5fd4dd,jbrown,jasmine.brown@corp.nexusai.com,"CN=Jasmine Brown,OU=Staff,DC=corp,DC=nexusai,DC=com",Jasmine Brown,Jasmine,Brown,jasmine.brown@corp.nexusai.com,Operations,Operations Manager,,False,514,2026-05-01 04:58:19,,2022-10-25,OU=Staff
f4e95734-5052-1700-6077-96a38685abaa,rdaniels,rick.daniels@corp.nexusai.com,"CN=Rick Daniels,OU=Finance,DC=corp,DC=nexusai,DC=com",Rick Daniels,Rick,Daniels,rick.daniels@corp.nexusai.com,Finance,Financial Analyst,,True,512,2022-04-18 04:12:05,2026-06-09 00:00:00,2020-06-25,OU=Finance
f5141058-3138-3975-7bf3-3a349c2dfa97,rclark,robert.clark@corp.nexusai.com,"CN=Robert Clark,OU=Security,DC=corp,DC=nexusai,DC=com",Robert Clark,Robert,Clark,robert.clark@corp.nexusai.com,Security,IAM Engineer,,True,512,2026-05-17 14:28:03,2026-06-18 00:00:00,2024-08-01,OU=Security
7d2f4e58-b47a-1c5b-b0b3-901535102852,rstein,robert.stein@corp.nexusai.com,"CN=Robert Stein,OU=Staff,DC=corp,DC=nexusai,DC=com",Robert Stein,Robert,Stein,robert.stein@corp.nexusai.com,Legal,Senior Legal Counsel,,True,512,2025-10-25 06:04:39,2026-06-17 00:00:00,2024-03-05,OU=Staff
e5508ea2-6133-a34d-8b0e-8eb1ad371d9e,bdominguez,brandy.dominguez@corp.nexusai.com,"CN=Brandy Dominguez,OU=Security,DC=corp,DC=nexusai,DC=com",Brandy Dominguez,Brandy,Dominguez,brandy.dominguez@corp.nexusai.com,Security,Incident Responder,,True,512,2024-11-25 23:00:33,2026-06-11 00:00:00,2023-03-26,OU=Security
f48f709c-49a2-2441-0ac4-de854a5b1aff,mcannon,melissa.cannon@corp.nexusai.com,"CN=Melissa Cannon,OU=Staff,DC=corp,DC=nexusai,DC=com",Melissa Cannon,Melissa,Cannon,melissa.cannon@corp.nexusai.com,Legal,Legal Counsel,,True,512,2024-03-28 10:42:51,2026-06-19 00:00:00,2022-08-22,OU=Staff
8fe069b6-eeda-a802-4568-f42689e03e22,osmith,omar.smith@corp.nexusai.com,"CN=Omar Smith,OU=Staff,DC=corp,DC=nexusai,DC=com",Omar Smith,Omar,Smith,omar.smith@corp.nexusai.com,Marketing,Content Strategist,,True,512,2023-02-27 23:53:22,2026-06-11 00:00:00,2021-12-15,OU=Staff
3b9b2d45-a350-55e4-39c5-9df987f255d6,mmolina,michael.molina@corp.nexusai.com,"CN=Michael Molina,OU=Security,DC=corp,DC=nexusai,DC=com",Michael Molina,Michael,Molina,michael.molina@corp.nexusai.com,Security,Threat Intelligence Analyst,,True,512,2025-01-30 22:07:20,2026-06-11 00:00:00,2021-06-16,OU=Security
286ed390-edd9-7a1a-fa58-5b278ce3e7c3,mashley,melissa.ashley@corp.nexusai.com,"CN=Melissa Ashley,OU=IT,DC=corp,DC=nexusai,DC=com",Melissa Ashley,Melissa,Ashley,melissa.ashley@corp.nexusai.com,IT-Operations,Network Engineer,,True,512,2025-04-09 01:28:32,2026-06-16 00:00:00,2021-08-31,OU=IT
e1721c83-ef5e-4376-a723-fb72682b163a,radkins,robert.adkins@corp.nexusai.com,"CN=Robert Adkins,OU=Executives,DC=corp,DC=nexusai,DC=com",Robert Adkins,Robert,Adkins,robert.adkins@corp.nexusai.com,Executive,COO,,False,514,2025-07-22 23:14:04,,2024-01-18,OU=Executives
098c60b3-efc9-909e-d9af-6e09b91e3d6e,jrobinson,jeffrey.robinson@corp.nexusai.com,"CN=Jeffrey Robinson,OU=Finance,DC=corp,DC=nexusai,DC=com",Jeffrey Robinson,Jeffrey,Robinson,jeffrey.robinson@corp.nexusai.com,Finance,Controller,,True,512,2021-09-28 01:24:48,2026-06-19 00:00:00,2021-06-05,OU=Finance
9a4ffc0c-9165-f2ed-4c63-6e95025f5543,mshelton,matthew.shelton@corp.nexusai.com,"CN=Matthew Shelton,OU=Executives,DC=corp,DC=nexusai,DC=com",Matthew Shelton,Matthew,Shelton,matthew.shelton@corp.nexusai.com,Executive,CEO,,True,512,2025-01-30 05:54:49,2025-06-25 00:00:00,2024-09-12,OU=Executives
a42d0cd7-fd35-9f6a-7450-388748d90846,rmartin,richard.martin@corp.nexusai.com,"CN=Richard Martin,OU=IT,DC=corp,DC=nexusai,DC=com",Richard Martin,Richard,Martin,richard.martin@corp.nexusai.com,IT-Operations,Infrastructure Engineer,,True,512,2024-03-23 19:54:48,2026-06-11 00:00:00,2021-09-21,OU=IT
cf0e6d2b-315c-167a-45d8-a6ad77d0359e,tanderson,tanner.anderson@corp.nexusai.com,"CN=Tanner Anderson,OU=Staff,DC=corp,DC=nexusai,DC=com",Tanner Anderson,Tanner,Anderson,tanner.anderson@corp.nexusai.com,Legal,Legal Counsel,,True,512,2026-04-11 02:39:13,2026-06-19 00:00:00,2023-12-25,OU=Staff
aca58d95-915a-1c30-4b86-b5a1ca6fbff8,cjohnson,cindy.johnson@corp.nexusai.com,"CN=Cindy Johnson,OU=Staff,DC=corp,DC=nexusai,DC=com",Cindy Johnson,Cindy,Johnson,cindy.johnson@corp.nexusai.com,Operations,Supply Chain Analyst,,True,512,2023-06-23 00:51:18,2026-06-16 00:00:00,2023-01-09,OU=Staff
53f30073-83e9-6ef4-6d7d-f5d0d3b59af7,pelliott,phillip.elliott@corp.nexusai.com,"CN=Phillip Elliott,OU=Executives,DC=corp,DC=nexusai,DC=com",Phillip Elliott,Phillip,Elliott,phillip.elliott@corp.nexusai.com,Executive,SVP Finance,,False,514,2024-02-06 21:54:50,,2023-11-05,OU=Executives
725d4259-3c4b-1eec-6231-ee7342c2d2eb,aday,anthony.day@corp.nexusai.com,"CN=Anthony Day,OU=HR,DC=corp,DC=nexusai,DC=com",Anthony Day,Anthony,Day,anthony.day@corp.nexusai.com,HR,HR Manager,,True,512,2023-05-19 16:15:55,2026-06-13 00:00:00,2021-07-03,OU=HR
5c0b9b10-a757-cb10-42f5-25b902ed73ce,dmurray,derek.murray@corp.nexusai.com,"CN=Derek Murray,OU=Engineering,DC=corp,DC=nexusai,DC=com",Derek Murray,Derek,Murray,derek.murray@corp.nexusai.com,Engineering,Senior Software Engineer,,True,512,2024-11-04 20:55:21,2026-06-18 00:00:00,2022-10-08,OU=Engineering
ec50ace4-80a5-2e65-afa2-855967c96204,bgray,brent.gray@corp.nexusai.com,"CN=Brent Gray,OU=HR,DC=corp,DC=nexusai,DC=com",Brent Gray,Brent,Gray,brent.gray@corp.nexusai.com,HR,Compensation Analyst,,True,512,2022-07-01 11:32:35,2026-06-08 00:00:00,2021-05-11,OU=HR
5e175b66-4b87-959f-f0cd-7f05ea87855e,jmurphy,jason.murphy@corp.nexusai.com,"CN=Jason Murphy,OU=Engineering,DC=corp,DC=nexusai,DC=com",Jason Murphy,Jason,Murphy,jason.murphy@corp.nexusai.com,Engineering,Software Engineer,,True,512,2023-02-04 14:26:56,2026-06-07 00:00:00,2020-09-15,OU=Engineering
e9ad0e9b-8c9a-a1e9-b3b2-63376a74dbb7,kgray,kathleen.gray@corp.nexusai.com,"CN=Kathleen Gray,OU=Staff,DC=corp,DC=nexusai,DC=com",Kathleen Gray,Kathleen,Gray,kathleen.gray@corp.nexusai.com,Legal,Legal Counsel,,False,514,2026-04-27 08:32:11,,2022-02-04,OU=Staff
86879aa9-14f5-73d0-c991-2032df85c777,kdecker,karen.decker@corp.nexusai.com,"CN=Karen Decker,OU=Staff,DC=corp,DC=nexusai,DC=com",Karen Decker,Karen,Decker,karen.decker@corp.nexusai.com,Sales,Enterprise Account Executive,,True,512,2026-02-03 22:02:20,2026-06-07 00:00:00,2025-06-06,OU=Staff
